,Sentiment,TwitterID,Date,QueryType,UserID,Tweet
4437,0,2063651262,Sun Jun 07 03:31:57 PDT 2009,NO_QUERY,beachdork,"classes on june 16th. i was frikken excited but then, they still moved it "
4155,0,2237512977,Fri Jun 19 05:55:37 PDT 2009,NO_QUERY,sandrasuarez,I'm at work locked out of my own office what a great start to my friday morning 
7215,4,2051303214,Fri Jun 05 21:34:51 PDT 2009,NO_QUERY,lilmo4ever,@JawnMurray its a done deal  sept 09 album out and I hav anutha suprise in a few wks and NO I'm NOT preggers LOL
4945,4,2014957885,Wed Jun 03 03:14:52 PDT 2009,NO_QUERY,DollyDoll4,#NAME?
4461,4,2052931507,Sat Jun 06 02:35:45 PDT 2009,NO_QUERY,HelenBruton,is lay in bed havin a lazy day!!!!!  x
760,4,1553584630,Sat Apr 18 14:39:51 PDT 2009,NO_QUERY,Jtribein,Is loveing the tribe is beating New York 
3893,4,1965080634,Fri May 29 15:17:55 PDT 2009,NO_QUERY,phrique,just noticed his browser won't load anything.  lame ass shit.  luckily I has chess nao. 
1264,0,2203976036,Wed Jun 17 01:00:20 PDT 2009,NO_QUERY,billybofh,@AyeBloodyRight indeed - it's pretty manky today   boo 
2835,0,1976141269,Sat May 30 16:40:34 PDT 2009,NO_QUERY,LINOOO,#NAME?
1346,4,1469010248,Tue Apr 07 04:49:33 PDT 2009,NO_QUERY,cris09,i'm eatingggggg .. 
194,0,2178163199,Mon Jun 15 07:17:22 PDT 2009,NO_QUERY,Xx_JessicaB_xX,Found out that you can download some of the new iPhone features! Not the video recording one though  but it's a start! 
9634,0,1755662450,Sun May 10 09:42:33 PDT 2009,NO_QUERY,ToriCheyenne,up gonna eat the rest of that bomb ass diner food. then get ready for work!! I needa do my hair too 
4215,4,1976584892,Sat May 30 18:30:37 PDT 2009,NO_QUERY,Pookiex,Keeping up with the kardashians marathon  
8645,4,1993838961,Mon Jun 01 11:00:34 PDT 2009,NO_QUERY,orangecountykid,At the library with the kids....amazing how empty it is on Monday morning!  
7414,0,2228992891,Thu Jun 18 15:08:45 PDT 2009,NO_QUERY,johndobbs,#NAME?
3036,0,1967339307,Fri May 29 19:24:03 PDT 2009,NO_QUERY,JillianPolak,Movie night in my living room with a &quot;blast from the past&quot; tonight. Gonna get into some trouble? Ut-oh. It would hurt my feelings... 
4616,0,2017720555,Wed Jun 03 08:50:46 PDT 2009,NO_QUERY,StDAY,It's cooooold.  I want to curl up in my blankets SOOO bad. Stinkin' 57 degree weather. Stinkin' paper. Stinkin' friggin' college.
6968,0,1794124822,Thu May 14 05:01:24 PDT 2009,NO_QUERY,acarterdntbothr,#NAME?
3896,0,1881776192,Fri May 22 05:31:53 PDT 2009,NO_QUERY,MauricioDeSa,Weather in TO yesterday was too good to be true (29C). Back to reality today 
3458,0,2194485899,Tue Jun 16 09:51:32 PDT 2009,NO_QUERY,datagirl09,@inedia_bella thanks. I had been on Paxil but switched bc that seemed to lose it's effectivness 
9063,0,2068720023,Sun Jun 07 14:34:37 PDT 2009,NO_QUERY,MsPrettiPetite,"about to go for a walk/jog such a pretty day outside, enjoy my time home while I can ((tear)) "
9156,0,2288758190,Mon Jun 22 19:34:48 PDT 2009,NO_QUERY,LovAero,new phone ...new number 
9190,0,2251063401,Sat Jun 20 02:19:23 PDT 2009,NO_QUERY,thebishopoftwit,@Pooleygirl thats interesting ... not sure i can make it  will tweet later.
3958,4,1979379826,Sun May 31 02:47:42 PDT 2009,NO_QUERY,HollyBoatright1,Another sunny day  hopefully buy some shorts today!
2139,0,1960514513,Fri May 29 08:04:59 PDT 2009,NO_QUERY,Mogtzi,"My leg broke, now I am waiting untile i can go again "
8180,4,1980210448,Sun May 31 06:03:18 PDT 2009,NO_QUERY,mgglishelle,at narra!  eating ice cream )
2053,4,1984987378,Sun May 31 16:12:09 PDT 2009,NO_QUERY,NIN_013,Is watching &quot;Up&quot; in digital 3D in an hour. Can't wait 
3620,4,1795554492,Thu May 14 07:58:34 PDT 2009,NO_QUERY,MsiCandiSexyIAM,@cockneycomic ...lol...good morning/good afternoon friend 
74,4,1932670486,Tue May 26 21:57:33 PDT 2009,NO_QUERY,macgenie,#NAME?
4117,0,2002859799,Tue Jun 02 05:20:16 PDT 2009,NO_QUERY,PoetressFloetic,@Dare2Diva yea! hell I might take the rest of this week off  wishing I would've just got it pulled 2 weeks ago when I had the chance
7374,4,2179276956,Mon Jun 15 08:53:11 PDT 2009,NO_QUERY,amandaheyy,Thanks @addisonny 
6634,4,2016579517,Wed Jun 03 07:01:14 PDT 2009,NO_QUERY,Marla12561,Getting ready to go wine tasting ... great way to spend a Wednesday 
7240,0,2263024779,Sat Jun 20 23:46:35 PDT 2009,NO_QUERY,xoxkimberlyxox,#NAME?
3503,4,2179606938,Mon Jun 15 09:20:08 PDT 2009,NO_QUERY,laureno716,#NAME?
4075,0,1559970539,Sun Apr 19 12:30:53 PDT 2009,NO_QUERY,theriz28,#NAME?
2346,4,2052587236,Sat Jun 06 01:15:11 PDT 2009,NO_QUERY,AndiRodewald,keeping up with 6 drunk girls is a lot harder then it looks. Got them all in bed safely 
3029,4,2013936302,Tue Jun 02 23:59:56 PDT 2009,NO_QUERY,Swazi98chafin,@ToreSagen You go girl! 
1583,4,1971123819,Sat May 30 06:16:51 PDT 2009,NO_QUERY,JayEhWhy,http://snurl.com/j2v21 awesome 
9854,0,1984476590,Sun May 31 15:10:53 PDT 2009,NO_QUERY,Clydeisadino,I am sittin here thinkin bout how different life will be without her bites.....    ILY NATALIE!
3839,0,2060592391,Sat Jun 06 19:11:46 PDT 2009,NO_QUERY,djpursue,SMH @ PEOPLE...I SO NEED A CIRCLE MAKEOVER 
4779,0,2072403921,Sun Jun 07 20:57:43 PDT 2009,NO_QUERY,Chris0Martin,Murphy strikes again.  VPN down.  
6631,0,1977375979,Sat May 30 20:51:19 PDT 2009,NO_QUERY,Drella_Bella,Why am I always to blame? Can never please anyone...always doing something wrong apparently 
1741,4,2052703497,Sat Jun 06 01:41:47 PDT 2009,NO_QUERY,allora,"@maddimouse me too mouse  i sometimes throw rucola in as well. btw, that lasagne of yours looked lush !"
594,0,2196102593,Tue Jun 16 12:01:48 PDT 2009,NO_QUERY,petteflet,@riddick911 I'm sorry to hear that girlie  Take good care of yourself okay ?!?
5510,0,2216738665,Wed Jun 17 19:54:10 PDT 2009,NO_QUERY,diomaris,I have a headache 
6329,4,2187275407,Mon Jun 15 20:02:47 PDT 2009,NO_QUERY,Whiteyyyyy23,Playing 1 v 100 with jimmy  
1415,0,2245221083,Fri Jun 19 15:49:39 PDT 2009,NO_QUERY,daltnnn, ugh why do i try?
9018,4,1564854378,Mon Apr 20 05:09:03 PDT 2009,NO_QUERY,savannahhc,had the best day with laura  fast and furious is an AWESOME moviee  paul walker is fucccckkenn hotttt  haha best day everrr
9468,4,2048719426,Fri Jun 05 15:39:44 PDT 2009,NO_QUERY,chrissy_08,#NAME?
6659,4,1881516296,Fri May 22 04:52:30 PDT 2009,NO_QUERY,ogishima,@Newmarket ??????????????????????? 
388,4,1989960712,Mon Jun 01 03:24:51 PDT 2009,NO_QUERY,KISSmyBLAKarts,@harryallen hhmm new host -&gt; who can forget the boat overboard EP! Classic Cheaters 
6587,4,1976939999,Sat May 30 19:38:21 PDT 2009,NO_QUERY,amcskimming,not jobless anymore note jobless anymore not jobless anymore  YESSS
6738,4,2002123837,Tue Jun 02 03:13:14 PDT 2009,NO_QUERY,dejelly,Had a good lunch this afternoon!!  http://twitpic.com/6ggmu
7794,0,1881187593,Fri May 22 03:53:30 PDT 2009,NO_QUERY,Iva_LJSH,Off to do some exercise! 
4460,4,2013780318,Tue Jun 02 23:33:28 PDT 2009,NO_QUERY,Bronnnnn,"Keep thinking it's Tuesday and it's WEDNESDAY, yay only two more days to go "
6826,4,2055588296,Sat Jun 06 09:35:30 PDT 2009,NO_QUERY,andrea_xo,#NAME?
1643,0,1995337260,Mon Jun 01 13:19:44 PDT 2009,NO_QUERY,bendygirly,At tia Eva's Wake 
5043,4,1753030532,Sat May 09 23:51:54 PDT 2009,NO_QUERY,geezly27,good afternoon.  http://plurk.com/p/suyev
5099,0,1882289815,Fri May 22 06:35:59 PDT 2009,NO_QUERY,sarachasea,"@rileylife !!! You got me into that show and I love it, but I haven't watched the season finale yet, so thanks for that "
7773,0,1883191809,Fri May 22 08:09:22 PDT 2009,NO_QUERY,ohmyEmilyyy,The weather is really upsetting me 
4687,4,2182578267,Mon Jun 15 13:21:28 PDT 2009,NO_QUERY,HayleyRackham,"' I believe in you my love, and your imaginary world.' Nightnight world  Sending love out there."
2626,4,1973006014,Sat May 30 10:17:49 PDT 2009,NO_QUERY,Owais_Iqbal,@ayeshahalam hope they r of some use to get inspiration.. 
9482,0,1979437326,Sun May 31 03:02:35 PDT 2009,NO_QUERY,xParanoid,i reallllllly dont want to go back to school tomorrow 
1621,4,2064446437,Sun Jun 07 06:17:22 PDT 2009,NO_QUERY,Starfish93,#NAME?
7772,0,1834934401,Mon May 18 04:39:41 PDT 2009,NO_QUERY,AnnieBeee,"@stuartoliver probably, isn't there a Royal Navy School up there, I had a canoe lesson once as a kid.....once was enough "
9238,4,1754138605,Sun May 10 05:08:12 PDT 2009,NO_QUERY,HeathWhiteaker,Happy Mothers day to all the moms  #tcot #tlot #gop #rpof
1691,4,1967603988,Fri May 29 19:53:05 PDT 2009,NO_QUERY,zoyagervis,Sooo ready for this weekend 
5164,4,1978567365,Sat May 30 23:45:40 PDT 2009,NO_QUERY,Gavin242,Mmm boys ARE unbelievable 
5791,0,1564929209,Mon Apr 20 05:23:33 PDT 2009,NO_QUERY,AASSHHH,I hate rainy weather. 
5812,4,2002719555,Tue Jun 02 04:59:26 PDT 2009,NO_QUERY,missmerawan,"my little brother is sooooo annoying! He gets on my nerves!!! &amp;btw the exam went fine,it was soo damn easy!  That makes me feel better!"
2237,4,2014968924,Wed Jun 03 03:17:01 PDT 2009,NO_QUERY,ishamay,http://bit.ly/XouEg *happy dance* why won't they just release it NOW?? so that everybody would be happy?? haha 
2769,4,1553492759,Sat Apr 18 14:24:55 PDT 2009,NO_QUERY,tsj2003grad,@goodenufmother don't you know DELTA is an acronym for  Don't Expect Luggage To Arrive?  Good luck!
7202,0,2067481438,Sun Jun 07 12:25:17 PDT 2009,NO_QUERY,just_jess_jess,Headache 
8635,0,1973406846,Sat May 30 11:05:14 PDT 2009,NO_QUERY,Mizz_Lia,My mom really did sprain her ankle an she won't be able to do shit for weeks idk what weeks is like 2 3 6 idk 
3714,4,2192960896,Tue Jun 16 07:48:03 PDT 2009,NO_QUERY,itsanevolution,women who love power tools unite!!! Refinishing the porch 
8669,4,1968434100,Fri May 29 21:25:47 PDT 2009,NO_QUERY,candacelynn,talking to the boyfriend for a little longer and than going to bed. gotta be all rested for my birthday 
7232,4,1962982379,Fri May 29 12:01:27 PDT 2009,NO_QUERY,mink23,"random thought: if Lakers lost today, how happy would it make me? ..... let just say more than eating m&amp;ms "
7131,4,1975457222,Sat May 30 15:11:49 PDT 2009,NO_QUERY,SilknPearls,#NAME?
8387,0,1974212032,Sat May 30 12:40:02 PDT 2009,NO_QUERY,V3N3ZIA,@BiffNuts I'm sad now  I thought you liked us...
4211,4,2017361322,Wed Jun 03 08:15:59 PDT 2009,NO_QUERY,SoulIsTheGoal,princess made me happy  cheers princess
8602,4,2002608644,Tue Jun 02 04:41:51 PDT 2009,NO_QUERY,Psym,#NAME?
4871,0,1835853184,Mon May 18 06:53:11 PDT 2009,NO_QUERY,TweetMeSilly,"Nothing good about this morning so far!     I have a flat tire.  Not low, but flat as a pancake flat. errrrrrrrrrrrrr"
183,4,2044048657,Fri Jun 05 08:47:40 PDT 2009,NO_QUERY,fcknbarbee,my make up came ! yay i feel like a kid in a candy store 
8504,0,1693948582,Mon May 04 00:25:24 PDT 2009,NO_QUERY,PeteStewardson,#NAME?
422,4,1564623522,Mon Apr 20 04:18:40 PDT 2009,NO_QUERY,abstheoreo,4am just chillin with steph and eddie...listening to music and watchin eddie be silly is great 
9006,0,1996682946,Mon Jun 01 15:30:19 PDT 2009,NO_QUERY,ahanay,whoo last monday of the school year!!! this means the last full class of history!!!!! and the last of theatre too though  but oh well. 
5702,0,2205505312,Wed Jun 17 04:53:11 PDT 2009,NO_QUERY,sulyri,Is up and at 'em but wondering where 3.0 is 
3025,0,2218471529,Wed Jun 17 22:32:39 PDT 2009,NO_QUERY,sl1ckrickAlissa,"Laying in bed, my chin is hurting from the pillow I'm proping it up on "
5529,4,1978131309,Sat May 30 22:31:17 PDT 2009,NO_QUERY,nicholei,@itschristablack what happened? don't leave us hanging 
7990,4,1971397812,Sat May 30 07:00:51 PDT 2009,NO_QUERY,gnlgazw,is excited and a little sunburnt 
9978,0,2065461903,Sun Jun 07 08:38:40 PDT 2009,NO_QUERY,mnestic,Had a dream that I was a camper at some wilderness camp where we had to shave our heads and I wasn't allowed to be vegetarian. 
8818,0,2060278060,Sat Jun 06 18:36:11 PDT 2009,NO_QUERY,smashleysaurus,I had manga lady and she was mean to me.    
9471,4,1880058389,Thu May 21 23:58:20 PDT 2009,NO_QUERY,peaceracer,"Currently at work. Thinking about my laptop which is currently in the repairs. But no worries, will be seeing her tml. "
9419,4,2186837237,Mon Jun 15 19:24:33 PDT 2009,NO_QUERY,yeahdanniyeah,someone give me a link to download the new atl song. please 
1210,4,1962648828,Fri May 29 11:23:29 PDT 2009,NO_QUERY,dyclement05,Thinks it's a great afternoon for golf. Maybe class will finish early. 
2890,0,2064881834,Sun Jun 07 07:23:51 PDT 2009,NO_QUERY,bigenya,#NAME?
8376,0,1832816159,Sun May 17 21:34:06 PDT 2009,NO_QUERY,luann23,Blahhh feel like shit and have tons to do tomorrow 
8231,4,2058861933,Sat Jun 06 15:46:34 PDT 2009,NO_QUERY,traceLABBme,#NAME?
4451,0,2203674543,Wed Jun 17 00:16:16 PDT 2009,NO_QUERY,youloveanthony,Tuesday night and there's alot to do but no way to get there  be patient...the first week of July I'll be rolling in a 2010 KIA Soul.
5749,0,1968785026,Fri May 29 22:12:38 PDT 2009,NO_QUERY,kat_ap,waaaaaa. i wanna go to david archuleta's summer tour. 
2889,0,2058395438,Sat Jun 06 14:51:22 PDT 2009,NO_QUERY,1tmariano2,@donlemoncnn wonder why? we heard the same retoric for more than 40 years now  I saw it thou.
2750,4,1980102050,Sun May 31 05:41:34 PDT 2009,NO_QUERY,Ocnarf10,"@mandsywoo yeah good one!!! , your too funny "
8970,0,1992001450,Mon Jun 01 08:01:56 PDT 2009,NO_QUERY,mustikkamaito,Spending a beautifull sunny day indoors at work 
8363,4,1933035070,Tue May 26 22:49:45 PDT 2009,NO_QUERY,syoshimoto,#NAME?
2037,4,1690795104,Sun May 03 16:23:46 PDT 2009,NO_QUERY,FeralRyvre,just finished watching The League of Extraordinary Gentlemen with the parents and still wonders why they never made a sequel &lt;3 that film 
182,0,2217861440,Wed Jun 17 21:30:03 PDT 2009,NO_QUERY,deehdeeh1984,@smithdavid787  I can ask the same question. I'd gladly like to know as well
909,4,1824601160,Sun May 17 02:05:52 PDT 2009,NO_QUERY,akr93,"ok don't get this biology table, lol and that the last piece for the lab and then i'd be finish. I think I'll ask Abbey tomorrow "
83,0,1990301546,Mon Jun 01 04:29:17 PDT 2009,NO_QUERY,EthanSV,Waking up this early sucks 
1934,0,2218201192,Wed Jun 17 22:03:43 PDT 2009,NO_QUERY,BK_Fr3sh,"Goodnight twiggas...not feelin well, callin it a nite "
9808,4,2054099350,Sat Jun 06 06:33:17 PDT 2009,NO_QUERY,the_anke,#NAME?
6091,0,1986126327,Sun May 31 18:21:57 PDT 2009,NO_QUERY,paddyjohnston,"I won. She wasn't happy. In fact, she said 'you're dead to me' "
7996,0,1693115456,Sun May 03 21:36:21 PDT 2009,NO_QUERY,ShanLarissa,is giving him ONE more chance... He betta not eff up thos time.... On another note: Another night of studying... what a drag 
8688,0,1967527824,Fri May 29 19:44:49 PDT 2009,NO_QUERY,Tulogirl2,#NAME?
7612,0,2184369404,Mon Jun 15 15:48:34 PDT 2009,NO_QUERY,beth14xox,Is watchin hannah montana its ten to 12 here think ii betta go to sleep now seen as i ave school tomz boring 
5086,4,1470069328,Tue Apr 07 08:15:21 PDT 2009,NO_QUERY,michielg,Watching intro Erick E on Sensation Brasil '09. Opening with remix of @JordyLishious! Loos!   http://tinyurl.com/d5nxxw
7804,4,2017574348,Wed Jun 03 08:36:42 PDT 2009,NO_QUERY,tyDi,"1:30am and going to bed, so early for me! Nadia Ali remix to work on tomorrow. Setting my air-conditioner to freezing cold  mmmmm"
9373,0,2066027426,Sun Jun 07 09:45:05 PDT 2009,NO_QUERY,Mikki05,I don't want to be here at work.  i'm still a little sick and i'm super sleepy!
1881,4,1990741162,Mon Jun 01 05:38:04 PDT 2009,NO_QUERY,LindsayHoffa,Back at work...hopefully closing today 
638,4,1991739660,Mon Jun 01 07:34:49 PDT 2009,NO_QUERY,EarthFire,#NAME?
7618,0,2195210844,Tue Jun 16 10:49:40 PDT 2009,NO_QUERY,MishGoddess,#NAME?
1823,0,1998413011,Mon Jun 01 18:30:25 PDT 2009,NO_QUERY,kennyprov,Damn I wish I was closer to the places I go 
2717,4,1557648135,Sun Apr 19 05:18:45 PDT 2009,NO_QUERY,Antmatrix,#NAME?
8592,4,2186813080,Mon Jun 15 19:22:26 PDT 2009,NO_QUERY,MarthaGiffen,#NAME?
2335,0,2203350053,Tue Jun 16 23:32:45 PDT 2009,NO_QUERY,lizamerican,#NAME?
7325,4,1759579925,Sun May 10 19:31:40 PDT 2009,NO_QUERY,bcel,"@killedforless like i said, it was a great group effort to keep you from knowing all that happened to you. you're friends are awesome "
3045,0,2258050752,Sat Jun 20 15:18:36 PDT 2009,NO_QUERY,jovialkitten,#NAME?
841,4,1693510492,Sun May 03 22:47:11 PDT 2009,NO_QUERY,BwaySaint,#NAME?
787,0,1972578907,Sat May 30 09:29:28 PDT 2009,NO_QUERY,Geeorgiaaaa,"HOMEEE (: yaaay , Nicole hit me with shoes, it hurt "
9451,4,2070523912,Sun Jun 07 17:50:52 PDT 2009,NO_QUERY,breethevampire,@littlemisskhaos now I want to watch it! I have it on video because I'm old school like that @Nerdymusicazn happy birthday 
505,0,2249827294,Fri Jun 19 23:06:08 PDT 2009,NO_QUERY,CrystalTa,Not gonna see my best friend for two months!! 
2118,4,1970050227,Sat May 30 02:15:01 PDT 2009,NO_QUERY,theTALKofNC,#NAME?
924,4,1968336766,Fri May 29 21:13:47 PDT 2009,NO_QUERY,dansupply96,"Watching a movie called The Whackness, I encourage everyone to see this movie. Its awesome...If you enjoy weed, sex, and 1994 rap music "
5617,0,1679271626,Sat May 02 08:57:23 PDT 2009,NO_QUERY,blaqbuttafly,enjoyed my nite out last nite. saw some real characters. but just couldn't seem to &quot;get lucky&quot; 
5012,0,2055748320,Sat Jun 06 09:53:05 PDT 2009,NO_QUERY,AFOGameroom,Couldn't even find the cheap buffets 
7884,4,1961356501,Fri May 29 09:22:40 PDT 2009,NO_QUERY,danishk,#NAME?
3479,4,1978025926,Sat May 30 22:15:28 PDT 2009,NO_QUERY,jameshughesblog,"Building a fanbase, check out my blog at http://jameshughesblog.com . Leave a comment if you have a spare minute "
8322,4,1551682430,Sat Apr 18 09:42:04 PDT 2009,NO_QUERY,maddysen,1443 @drugaddicteyes um lying I don't check like some people 
5045,4,2048182214,Fri Jun 05 14:47:28 PDT 2009,NO_QUERY,theplatinumdiva,#NAME?
5155,4,1677780195,Sat May 02 03:57:14 PDT 2009,NO_QUERY,carcaredirect,@JustTooBusy  http://tweepsearch.com/ seems to work hope it helps 
3363,4,2001214961,Tue Jun 02 00:10:55 PDT 2009,NO_QUERY,dbenton92,@cark3ys Sitting with your boyfriend &quot;the dog&quot; 
9243,4,1753498277,Sun May 10 01:56:43 PDT 2009,NO_QUERY,stef_shortstack,#NAME?
8590,0,2175228185,Mon Jun 15 00:25:11 PDT 2009,NO_QUERY,seekstah,#NAME?
3809,4,1984967621,Sun May 31 16:09:51 PDT 2009,NO_QUERY,linnetwoods,"@Carl_Ingalls Yes, it's important not to throw out the baby with the bathwater and I simply ignored any I wasn't 100% sure about "
9304,0,2007799115,Tue Jun 02 13:10:08 PDT 2009,NO_QUERY,Poppins__09,"aww, Primeval ends this weekend  but hey, michael mcintyres comedy roadshows on! "
9951,4,1986353007,Sun May 31 18:43:00 PDT 2009,NO_QUERY,geekish,#NAME?
2985,4,2175506168,Mon Jun 15 01:10:43 PDT 2009,NO_QUERY,WesGotBricks,Your one of many babe 
5463,4,1973365161,Sat May 30 11:00:30 PDT 2009,NO_QUERY,mellybellz,is working til 430 and extremely bored....bbq then out with the ladies later 
9754,4,1980243981,Sun May 31 06:09:40 PDT 2009,NO_QUERY,Johnfoofarrell,"@abandinhope thanks buddy, ur awesomes too!! "
2394,4,2058706602,Sat Jun 06 15:28:21 PDT 2009,NO_QUERY,Summer_Lewis,"@felicity_yay lolol  I'm going to see him when I'm in St. Louis I'll give him, William Beckett,  Alex G, &amp; Jack B a hug for you."
173,0,1556916034,Sun Apr 19 01:00:01 PDT 2009,NO_QUERY,clarashin,it sucks cuz i sorta want to sleep but the friend's hubby is watching tv on my bed (i.e. the couch). I'm sad 
3313,0,1966436350,Fri May 29 17:45:50 PDT 2009,NO_QUERY,Kenichan,"@cadistra Think wearing bermudas at the cinema wasn't a good idea after all, but outside was humid like cwazy! "
